"GEO_ID","NAME","B19001E_001E","B19001E_001M","B19001E_002E","B19001E_002M","B19001E_003E","B19001E_003M","B19001E_004E","B19001E_004M","B19001E_005E","B19001E_005M","B19001E_006E","B19001E_006M","B19001E_007E","B19001E_007M","B19001E_008E","B19001E_008M","B19001E_009E","B19001E_009M","B19001E_010E","B19001E_010M","B19001E_011E","B19001E_011M","B19001E_012E","B19001E_012M","B19001E_013E","B19001E_013M","B19001E_014E","B19001E_014M","B19001E_015E","B19001E_015M","B19001E_016E","B19001E_016M","B19001E_017E","B19001E_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"0500000US01001","Autauga County, Alabama","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31",
"0500000US01003","Baldwin County, Alabama","15","28","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","15","28","0","31","0","31","0","31",
"0500000US01005","Barbour County, Alabama","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US01007","Bibb County, Alabama","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US01009","Blount County, Alabama","7","12","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","7","12","0","31","0","31",
"0500000US01011","Bullock County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01013","Butler County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01015","Calhoun County, Alabama","3","5","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","3","5","0","31","0","31","0","31",
"0500000US01017","Chambers County, Alabama","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01019","Cherokee County, Alabama","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US01021","Chilton County, Alabama","76","104","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","76","104","0","28","0","28","0","28",
"0500000US01023","Choctaw County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01025","Clarke County, Alabama","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US01027","Clay County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01029","Cleburne County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01031","Coffee County, Alabama","34","16","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","26","23","0","31","0","31","0","31","0","31","8","9","0","31","0","31",
"0500000US01033","Colbert County, Alabama","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31",
"0500000US01035","Conecuh County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01037","Coosa County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01039","Covington County, Alabama","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01041","Crenshaw County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01043","Cullman County, Alabama","4","9","0","31","0","31","4","9","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31",
"0500000US01045","Dale County, Alabama","12","13","7","10","0","28","5","8","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01047","Dallas County, Alabama","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01049","DeKalb County, Alabama","51","50","0","31","0","31","0","31","23","29","0","31","0","31","0","31","0","31","0","31","25","40","0","31","0","31","0","31","3","7","0","31","0","31",
"0500000US01051","Elmore County, Alabama","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31",
"0500000US01053","Escambia County, Alabama","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01055","Etowah County, Alabama","32","40","2","3","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","30","40","0","31","0","31","0","31","0","31","0","31","0","31",
"0500000US01057","Fayette County, Alabama","24","39","0","21","0","21","0","21","0","21","0","21","0","21","0","21","24","39","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01059","Franklin County, Alabama","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01061","Geneva County, Alabama","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US01063","Greene County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01065","Hale County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01067","Henry County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01069","Houston County, Alabama","4","5","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","4","5","0","31","0","31","0","31",
"0500000US01071","Jackson County, Alabama","16","27","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","1","5","0","31","0","31","15","25","0","31",
"0500000US01073","Jefferson County, Alabama","106","63","0","31","0","31","16","27","0","31","0","31","0","31","0","31","0","31","43","52","0","31","42","40","5","11","0","31","0","31","0","31","0","31",
"0500000US01075","Lamar County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01077","Lauderdale County, Alabama","15","26","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","15","26","0","31","0","31","0","31",
"0500000US01079","Lawrence County, Alabama","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01081","Lee County, Alabama","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31",
"0500000US01083","Limestone County, Alabama","40","26","0","31","0","31","16","22","0","31","0","31","0","31","0","31","0","31","0","31","0","31","20","21","0","31","0","31","0","31","4","6","0","31",
"0500000US01085","Lowndes County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01087","Macon County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01089","Madison County, Alabama","67","51","0","31","0","31","0","31","0","31","39","48","0","31","0","31","0","31","0","31","12","17","5","8","6","9","0","31","4","8","1","3","0","31",
"0500000US01091","Marengo County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01093","Marion County, Alabama","6","9","0","25","6","9","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US01095","Marshall County, Alabama","71","78","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","63","77","0","31","8","12","0","31",
"0500000US01097","Mobile County, Alabama","65","62","41","53","11","16","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","13","25","0","31","0","31",
"0500000US01099","Monroe County, Alabama","18","18","4","7","0","21","0","21","0","21","5","8","0","21","0","21","0","21","0","21","0","21","0","21","0","21","9","15","0","21","0","21","0","21",
"0500000US01101","Montgomery County, Alabama","10","16","10","16","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31",
"0500000US01103","Morgan County, Alabama","9","15","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","9","15","0","31","0","31","0","31",
"0500000US01105","Perry County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01107","Pickens County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01109","Pike County, Alabama","2","3","0","28","0","28","0","28","0","28","0","28","0","28","0","28","2","3","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01111","Randolph County, Alabama","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US01113","Russell County, Alabama","5","9","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","5","9","0","31","0","31","0","31","0","31",
"0500000US01115","St. Clair County, Alabama","33","42","5","13","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","28","38","0","31","0","31","0","31","0","31","0","31",
"0500000US01117","Shelby County, Alabama","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31",
"0500000US01119","Sumter County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01121","Talladega County, Alabama","20","35","0","31","0","31","0","31","0","31","20","35","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31",
"0500000US01123","Tallapoosa County, Alabama","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01125","Tuscaloosa County, Alabama","16","29","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","16","29","0","31",
"0500000US01127","Walker County, Alabama","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31",
"0500000US01129","Washington County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01131","Wilcox County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01133","Winston County, Alabama","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US02013","Aleutians East Borough, Alaska","10","8","0","10","3","5","0","10","0","10","0","10","0","10","0","10","3","3","4","5","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US02016","Aleutians West Census Area, Alaska","19","10","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1","4","0","15","0","15","2","3","1","4","1","2","3","4","7","7","4","4",
"0500000US02020","Anchorage Municipality, Alaska","2002","278","56","80","0","24","0","24","26","52","20","44","69","85","86","100","112","103","202","145","99","89","427","281","232","151","164","110","114","170","313","161","82","131",
"0500000US02050","Bethel Census Area, Alaska","15","19","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","4","6","0","16","0","16","11","19","0","16",
"0500000US02060","Bristol Bay Borough, Alaska","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US02063","Chugach Census Area, Alaska","19","10","3","6","0","15","0","15","1","2","0","15","0","15","0","15","0","15","4","6","0","15","0","15","1","2","0","15","4","5","6","7","0","15",
"0500000US02066","Copper River Census Area, Alaska","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US02068","Denali Borough, Alaska","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US02070","Dillingham Census Area, Alaska","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US02090","Fairbanks North Star Borough, Alaska","204","86","0","24","0","24","9","18","0","24","0","24","39","58","46","76","0","24","0","24","0","24","0","24","60","68","0","24","23","37","27","32","0","24",
"0500000US02100","Haines Borough, Alaska","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","4","5","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","4","5","0","10","0","10","0","10","0","10",
"0500000US02110","Juneau City and Borough, Alaska","174","59","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","100","98","0","22","0","22","0","22","0","22","74","67","0","22",
"0500000US02122","Kenai Peninsula Borough, Alaska","25","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","4","6","4","10","0","24","10","16","7","12",
"0500000US02130","Ketchikan Gateway Borough, Alaska","3","5","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","3","5","0","16","0","16","0","16",
"0500000US02150","Kodiak Island Borough, Alaska","3","6","0","16","0","16","0","16","3","6","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US02158","Kusilvak Census Area, Alaska","9","9","0","15","0","15","0","15","0","15","6","8","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3","5","0","15",
"0500000US02164","Lake and Peninsula Borough, Alaska","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US02170","Matanuska-Susitna Borough, Alaska","95","54","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","29","43","0","24","12","13","14","23","3","4","3","5","31","28","3","7",
"0500000US02180","Nome Census Area, Alaska","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US02185","North Slope Borough, Alaska","31","21","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","4","8","18","15","4","8","5","5",
"0500000US02188","Northwest Arctic Borough, Alaska","3","4","0","15","0","15","0","15","0","15","0","15","3","4","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US02195","Petersburg Borough, Alaska","3","5","0","10","0","10","0","10","3","5","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","7","5","0","15","0","15","0","15","0","15","0","15","3","4","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4","4",
"0500000US02220","Sitka City and Borough, Alaska","23","26","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4","7","0","15","19","23",
"0500000US02230","Skagway Municipality, Alaska","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US02275","Wrangell City and Borough, Alaska","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US02282","Yakutat City and Borough, Alaska","2","3","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","2","3","0","10","0","10","0","10","0","10","0","10",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","6","17","2","2","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4","17","0","15","0","15","0","15","0","15","0","15",
"0500000US04001","Apache County, Arizona","22","13","4","6","0","33","0","33","15","11","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","3","6","0","33","0","33",
"0500000US04003","Cochise County, Arizona","47","44","0","33","0","33","0","33","0","33","0","33","0","33","14","23","19","35","0","33","0","33","0","33","0","33","0","33","14","28","0","33","0","33",
"0500000US04005","Coconino County, Arizona","105","60","23","33","0","33","0","33","55","62","0","33","2","4","5","8","0","33","0","33","0","33","0","33","3","4","0","33","1","2","16","22","0","33",
"0500000US04007","Gila County, Arizona","24","34","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","24","34","0","33",
"0500000US04009","Graham County, Arizona","53","44","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","47","42","0","30","6","10","0","30","0","30",
"0500000US04011","Greenlee County, Arizona","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US04012","La Paz County, Arizona","1","3","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","1","3","0","22","0","22","0","22","0","22",
"0500000US04013","Maricopa County, Arizona","3076","345","255","152","26","29","0","33","86","71","75","79","37","57","38","49","148","124","78","76","182","107","255","125","559","202","319","144","184","107","535","239","299","138",
"0500000US04015","Mohave County, Arizona","105","79","16","26","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","12","19","16","26","0","33","61","77","0","33",
"0500000US04017","Navajo County, Arizona","50","32","4","8","0","33","0","33","0","33","0","33","0","33","4","9","9","16","0","33","20","24","0","33","0","33","0","33","0","33","0","33","13","21",
"0500000US04019","Pima County, Arizona","563","169","21","36","89","71","0","33","29","35","0","33","52","52","0","33","15","24","37","44","59","66","44","49","0","33","2","6","85","69","55","64","75","100",
"0500000US04021","Pinal County, Arizona","361","174","5","8","7","12","31","33","0","33","2","6","0","33","0","33","0","33","0","33","52","71","0","33","115","172","13","21","35","60","0","33","101","64",
"0500000US04023","Santa Cruz County, Arizona","29","48","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","29","48","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US04025","Yavapai County, Arizona","61","54","0","33","0","33","0","33","0","33","0","33","0","33","0","33","20","29","0","33","8","15","0","33","6","10","27","41","0","33","0","33","0","33",
"0500000US04027","Yuma County, Arizona","53","52","14","24","0","33","0","33","0","33","0","33","4","8","28","47","7","11","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33",
"0500000US05001","Arkansas County, Arkansas","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05003","Ashley County, Arkansas","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05005","Baxter County, Arkansas","8","11","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","8","11","0","27","0","27","0","27","0","27","0","27",
"0500000US05007","Benton County, Arkansas","365","104","0","30","0","30","0","30","32","40","37","39","0","30","29","49","6","11","23","38","0","30","109","83","11","14","29","49","0","30","78","44","11","19",
"0500000US05009","Boone County, Arkansas","15","22","13","22","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","2","4","0","27","0","27","0","27","0","27","0","27",
"0500000US05011","Bradley County, Arkansas","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05013","Calhoun County, Arkansas","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US05015","Carroll County, Arkansas","79","24","0","24","0","24","0","24","0","24","31","46","0","24","48","32","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US05017","Chicot County, Arkansas","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05019","Clark County, Arkansas","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US05021","Clay County, Arkansas","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05023","Cleburne County, Arkansas","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US05025","Cleveland County, Arkansas","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05027","Columbia County, Arkansas","11","18","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","11","18","0","24","0","24","0","24",
"0500000US05029","Conway County, Arkansas","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US05031","Craighead County, Arkansas","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US05033","Crawford County, Arkansas","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US05035","Crittenden County, Arkansas","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US05037","Cross County, Arkansas","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05039","Dallas County, Arkansas","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05041","Desha County, Arkansas","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05043","Drew County, Arkansas","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05045","Faulkner County, Arkansas","17","27","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","17","27","0","30","0","30",
"0500000US05047","Franklin County, Arkansas","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05049","Fulton County, Arkansas","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05051","Garland County, Arkansas","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US05053","Grant County, Arkansas","34","40","0","20","0","20","0","20","0","20","0","20","34","40","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05055","Greene County, Arkansas","38","7","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","34","47","0","27","4","42","0","27","0","27","0","27","0","27",
"0500000US05057","Hempstead County, Arkansas","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05059","Hot Spring County, Arkansas","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US05061","Howard County, Arkansas","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05063","Independence County, Arkansas","48","65","0","27","0","27","0","27","0","27","0","27","48","65","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US05065","Izard County, Arkansas","1","3","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","1","3","0","20","0","20","0","20","0","20","0","20","0","20",
