"GEO_ID","NAME","B19001D_001E","B19001D_001M","B19001D_002E","B19001D_002M","B19001D_003E","B19001D_003M","B19001D_004E","B19001D_004M","B19001D_005E","B19001D_005M","B19001D_006E","B19001D_006M","B19001D_007E","B19001D_007M","B19001D_008E","B19001D_008M","B19001D_009E","B19001D_009M","B19001D_010E","B19001D_010M","B19001D_011E","B19001D_011M","B19001D_012E","B19001D_012M","B19001D_013E","B19001D_013M","B19001D_014E","B19001D_014M","B19001D_015E","B19001D_015M","B19001D_016E","B19001D_016M","B19001D_017E","B19001D_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"0500000US20113","McPherson County, Kansas","75","52","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","9","19","37","50","11","24","18","31","0","24","0","24","0","24",
"0500000US20115","Marion County, Kansas","25","18","0","18","0","18","0","18","0","18","8","12","0","18","0","18","8","10","0","18","0","18","0","18","0","18","4","4","0","18","0","18","5","8",
"0500000US20117","Marshall County, Kansas","19","19","0","18","0","18","0","18","0","18","0","18","6","11","1","3","7","14","0","18","1","2","0","18","1","3","0","18","3","5","0","18","0","18",
"0500000US20119","Meade County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20121","Miami County, Kansas","42","34","0","24","0","24","0","24","12","19","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","30","36",
"0500000US20123","Mitchell County, Kansas","13","20","0","16","0","16","0","16","12","20","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","1","3",
"0500000US20125","Montgomery County, Kansas","8","11","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","4","9","0","24","0","24","0","24","0","24","4","8",
"0500000US20127","Morris County, Kansas","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20129","Morton County, Kansas","8","9","0","11","0","11","0","11","0","11","0","11","0","11","5","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","3","5",
"0500000US20131","Nemaha County, Kansas","18","17","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","12","19","0","18","0","18","6","6","0","18","0","18","0","18",
"0500000US20133","Neosho County, Kansas","31","31","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","31","31","0","18",
"0500000US20135","Ness County, Kansas","5","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","8","0","11","0","11","0","11",
"0500000US20137","Norton County, Kansas","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20139","Osage County, Kansas","2","4","0","18","0","18","0","18","0","18","2","4","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US20141","Osborne County, Kansas","4","6","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","4","6","0","11",
"0500000US20143","Ottawa County, Kansas","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20145","Pawnee County, Kansas","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20147","Phillips County, Kansas","11","19","0","11","0","11","0","11","11","19","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20149","Pottawatomie County, Kansas","45","44","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","38","41","0","21","7","10","0","21","0","21",
"0500000US20151","Pratt County, Kansas","1","3","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","1","3","0","16",
"0500000US20153","Rawlins County, Kansas","7","9","0","11","0","11","0","11","0","11","4","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","3","5","0","11","0","11",
"0500000US20155","Reno County, Kansas","103","61","0","27","18","28","0","27","0","27","0","27","0","27","1","3","0","27","0","27","0","27","26","49","0","27","3","5","44","43","0","27","11","20",
"0500000US20157","Republic County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20159","Rice County, Kansas","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20161","Riley County, Kansas","1069","222","111","94","208","160","15","26","103","96","155","134","50","58","0","27","30","40","40","53","60","64","27","34","102","73","43","45","20","23","34","33","71","45",
"0500000US20163","Rooks County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20165","Rush County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20167","Russell County, Kansas","12","18","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","12","18","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20169","Saline County, Kansas","328","89","0","27","0","27","36","35","0","27","12","20","3","5","0","27","1","3","49","57","12","22","139","127","1","2","38","45","0","27","22","35","15","20",
"0500000US20171","Scott County, Kansas","66","67","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","66","67","0","16","0","16",
"0500000US20173","Sedgwick County, Kansas","6963","455","479","181","374","186","135","97","205","152","272","119","93","57","218","124","202","105","213","86","447","140","717","210","999","226","845","210","482","148","630","172","652","169",
"0500000US20175","Seward County, Kansas","138","54","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","11","16","28","39","0","21","11","15","58","64","14","25","16","23",
"0500000US20177","Shawnee County, Kansas","965","151","72","53","20","33","0","27","0","27","1","2","45","52","55","59","117","98","0","27","168","117","94","96","99","72","72","41","22","36","59","47","141","81",
"0500000US20179","Sheridan County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20181","Sherman County, Kansas","1","2","1","2","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20183","Smith County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20185","Stafford County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20187","Stanton County, Kansas","4","10","0","11","0","11","4","10","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20189","Stevens County, Kansas","15","21","0","16","0","16","0","16","0","16","0","16","0","16","11","18","0","16","0","16","4","11","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20191","Sumner County, Kansas","12","10","0","21","0","21","1","4","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","1","3","1","2","0","21","9","9",
"0500000US20193","Thomas County, Kansas","2","5","2","5","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20195","Trego County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20197","Wabaunsee County, Kansas","4","7","0","16","0","16","0","16","0","16","4","7","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20199","Wallace County, Kansas","16","15","0","11","0","11","0","11","0","11","0","11","9","12","0","11","0","11","0","11","7","10","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20201","Washington County, Kansas","1","3","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","1","3","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20203","Wichita County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20205","Wilson County, Kansas","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20207","Woodson County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20209","Wyandotte County, Kansas","2268","209","165","94","107","68","34","41","19","31","140","105","88","57","152","71","188","109","115","87","180","84","197","96","194","86","181","89","211","98","156","139","141","83",
"0500000US21001","Adair County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21003","Allen County, Kentucky","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US21005","Anderson County, Kentucky","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US21007","Ballard County, Kentucky","8","11","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","8","11","0","18","0","18","0","18",
"0500000US21009","Barren County, Kentucky","86","52","0","27","0","27","0","27","0","27","0","27","0","27","0","27","17","32","0","27","21","36","21","27","0","27","0","27","0","27","12","23","15","23",
"0500000US21011","Bath County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21013","Bell County, Kentucky","25","30","0","24","5","9","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","20","28","0","24","0","24",
"0500000US21015","Boone County, Kentucky","909","169","0","30","0","30","0","30","0","30","0","30","26","35","0","30","45","49","41","39","51","43","146","109","150","72","20","22","90","65","127","77","213","96",
"0500000US21017","Bourbon County, Kentucky","6","10","0","24","0","24","6","10","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US21019","Boyd County, Kentucky","71","73","60","68","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","11","22","0","27","0","27","0","27",
"0500000US21021","Boyle County, Kentucky","24","36","15","29","9","16","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US21023","Bracken County, Kentucky","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US21025","Breathitt County, Kentucky","64","71","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","64","71","0","20","0","20","0","20","0","20",
"0500000US21027","Breckinridge County, Kentucky","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US21029","Bullitt County, Kentucky","190","94","0","30","44","54","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","54","66","0","30","0","30","1","3","0","30","91","74",
"0500000US21031","Butler County, Kentucky","2","3","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","2","3",
"0500000US21033","Caldwell County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21035","Calloway County, Kentucky","187","82","0","27","6","10","5","9","22","33","6","9","57","78","0","27","2","5","0","27","0","27","0","27","37","23","52","53","0","27","0","27","0","27",
"0500000US21037","Campbell County, Kentucky","366","64","3","7","0","30","0","30","25","33","0","30","11","18","0","30","13","17","22","24","8","14","57","49","88","50","0","30","116","50","8","13","15","21",
"0500000US21039","Carlisle County, Kentucky","6","9","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","6","9","0","13","0","13","0","13","0","13",
"0500000US21041","Carroll County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21043","Carter County, Kentucky","42","59","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","42","59",
"0500000US21045","Casey County, Kentucky","1","2","0","20","1","2","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21047","Christian County, Kentucky","313","120","46","74","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","22","37","55","70","76","85","25","33","0","30","20","33","69","94",
"0500000US21049","Clark County, Kentucky","30","23","0","27","0","27","0","27","9","15","0","27","0","27","0","27","0","27","13","20","0","27","0","27","8","15","0","27","0","27","0","27","0","27",
"0500000US21051","Clay County, Kentucky","1","8","0","24","1","8","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US21053","Clinton County, Kentucky","57","29","0","18","0","18","0","18","0","18","0","18","0","18","51","27","0","18","0","18","0","18","6","10","0","18","0","18","0","18","0","18","0","18",
"0500000US21055","Crittenden County, Kentucky","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US21057","Cumberland County, Kentucky","38","34","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","17","29","21","21","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US21059","Daviess County, Kentucky","559","116","82","97","0","30","0","30","0","30","16","27","46","77","67","53","46","41","0","30","0","30","106","77","0","30","29","41","39","49","40","51","88","71",
"0500000US21061","Edmonson County, Kentucky","38","62","0","20","0","20","0","20","0","20","0","20","38","62","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21063","Elliott County, Kentucky","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US21065","Estill County, Kentucky","38","48","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","38","48","0","20","0","20","0","20",
"0500000US21067","Fayette County, Kentucky","5441","345","327","140","116","95","198","161","153","90","228","113","74","56","150","70","251","144","128","77","603","224","473","142","745","230","565","170","301","123","424","192","705","147",
"0500000US21069","Fleming County, Kentucky","80","92","80","92","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21071","Floyd County, Kentucky","72","31","0","27","4","10","0","27","0","27","0","27","0","27","33","47","0","27","0","27","1","2","0","27","27","30","7","15","0","27","0","27","0","27",
"0500000US21073","Franklin County, Kentucky","288","79","14","24","0","30","52","55","0","30","0","30","0","30","0","30","0","30","0","30","0","30","15","23","45","54","22","37","20","31","79","72","41","44",
"0500000US21075","Fulton County, Kentucky","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US21077","Gallatin County, Kentucky","6","5","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","4","3","0","18","0","18","0","18","2","5","0","18","0","18",
"0500000US21079","Garrard County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21081","Grant County, Kentucky","35","44","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","10","17","25","41","0","24","0","24","0","24",
"0500000US21083","Graves County, Kentucky","47","40","0","27","0","27","0","27","0","27","0","27","0","27","11","20","0","27","0","27","0","27","0","27","0","27","0","27","0","27","36","45","0","27",
"0500000US21085","Grayson County, Kentucky","2","3","0","24","0","24","0","24","0","24","0","24","0","24","0","24","1","2","0","24","1","2","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US21087","Green County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21089","Greenup County, Kentucky","50","16","0","27","0","27","0","27","0","27","2","5","0","27","0","27","0","27","0","27","0","27","24","21","4","7","10","13","0","27","0","27","10","16",
"0500000US21091","Hancock County, Kentucky","2","4","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","2","4","0","18","0","18","0","18","0","18","0","18",
"0500000US21093","Hardin County, Kentucky","815","174","101","86","16","21","15","26","71","60","25","44","47","64","0","30","27","33","59","83","55","45","59","44","98","78","32","45","23","29","56","75","131","74",
"0500000US21095","Harlan County, Kentucky","39","36","0","24","0","24","0","24","0","24","31","33","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","8","11",
"0500000US21097","Harrison County, Kentucky","4","8","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","4","8","0","20",
"0500000US21099","Hart County, Kentucky","41","27","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","10","11","0","20","13","21","0","20","18","27","0","20","0","20",
"0500000US21101","Henderson County, Kentucky","12","18","0","27","0","27","0","27","0","27","0","27","0","27","0","27","12","18","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US21103","Henry County, Kentucky","17","8","0","20","0","20","1","2","0","20","0","20","3","5","0","20","0","20","0","20","1","2","0","20","0","20","0","20","12","7","0","20","0","20",
"0500000US21105","Hickman County, Kentucky","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US21107","Hopkins County, Kentucky","58","54","0","27","0","27","0","27","8","17","5","10","0","27","0","27","0","27","0","27","0","27","45","46","0","27","0","27","0","27","0","27","0","27",
"0500000US21109","Jackson County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21111","Jefferson County, Kentucky","7443","497","292","117","112","56","67","48","295","132","166","99","121","67","302","147","306","120","246","114","757","200","439","122","939","187","867","294","580","202","981","221","973","203",
"0500000US21113","Jessamine County, Kentucky","159","81","0","30","0","30","0","30","22","39","0","30","49","65","0","30","0","30","12","19","0","30","0","30","0","30","14","22","3","23","23","32","36","37",
"0500000US21115","Johnson County, Kentucky","62","41","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","13","21","28","39","21","27","0","24",
"0500000US21117","Kenton County, Kentucky","759","158","25","26","13","17","0","30","25","36","7","13","8","12","20","36","48","40","10","15","7","11","0","30","104","88","163","82","101","77","136","70","92","69",
"0500000US21119","Knott County, Kentucky","16","19","0","20","0","20","0","20","0","20","0","20","0","20","0","20","1","3","0","20","0","20","15","19","0","20","0","20","0","20","0","20","0","20",
"0500000US21121","Knox County, Kentucky","15","29","0","27","15","29","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US21123","Larue County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21125","Laurel County, Kentucky","50","37","15","25","0","30","0","30","0","30","7","13","0","30","0","30","0","30","0","30","10","14","0","30","0","30","0","30","0","30","0","30","18","30",
"0500000US21127","Lawrence County, Kentucky","30","25","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","30","25","0","20","0","20","0","20",
"0500000US21129","Lee County, Kentucky","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US21131","Leslie County, Kentucky","16","26","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","2","6","0","20","0","20","14","27","0","20",
"0500000US21133","Letcher County, Kentucky","10","10","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","4","7","0","24","3","6","3","5","0","24",
"0500000US21135","Lewis County, Kentucky","19","26","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","19","26","0","20",
"0500000US21137","Lincoln County, Kentucky","38","25","0","24","15","23","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","12","21","0","24","0","24","0","24","0","24","11","13",
"0500000US21139","Livingston County, Kentucky","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US21141","Logan County, Kentucky","28","30","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","20","27","0","24","1","3","7","12",
"0500000US21143","Lyon County, Kentucky","16","33","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","16","33","0","18",
"0500000US21145","McCracken County, Kentucky","202","66","0","30","0","30","0","30","0","30","0","30","0","30","14","23","6","10","0","30","0","30","0","30","2","4","31","31","71","73","9","18","69","59",
"0500000US21147","McCreary County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21149","McLean County, Kentucky","16","23","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","1","2","0","18","0","18","0","18","15","22",
"0500000US21151","Madison County, Kentucky","246","72","16","26","4","9","0","30","13","19","0","30","0","30","80","67","7","13","0","30","21","21","20","22","12","18","11","15","3","8","14","31","45","40",
"0500000US21153","Magoffin County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21155","Marion County, Kentucky","17","25","0","20","0","20","0","20","11","21","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","6","11","0","20","0","20",
"0500000US21157","Marshall County, Kentucky","45","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","23","29","22","28","0","27","0","27","0","27",
"0500000US21159","Martin County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21161","Mason County, Kentucky","31","31","31","31","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21163","Meade County, Kentucky","108","55","0","27","6","10","0","27","19","22","0","27","49","45","0","27","0","27","0","27","0","27","0","27","18","29","5","9","0","27","0","27","11","18",
"0500000US21165","Menifee County, Kentucky","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US21167","Mercer County, Kentucky","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US21169","Metcalfe County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21171","Monroe County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21173","Montgomery County, Kentucky","14","7","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","14","7","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US21175","Morgan County, Kentucky","32","43","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","32","43","0","20","0","20","0","20","0","20","0","20",
"0500000US21177","Muhlenberg County, Kentucky","262","134","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","13","23","0","27","0","27","19","24","230","128",
"0500000US21179","Nelson County, Kentucky","71","66","9","19","32","52","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","30","41","0","27","0","27","0","27","0","27","0","27",
"0500000US21181","Nicholas County, Kentucky","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US21183","Ohio County, Kentucky","9","10","0","24","0","24","0","24","2","5","0","24","0","24","0","24","0","24","7","10","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US21185","Oldham County, Kentucky","349","79","0","30","0","30","11","18","3","5","23","29","0","30","0","30","0","30","0","30","0","30","27","29","11","17","34","41","75","73","67","47","98","40",
"0500000US21187","Owen County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21189","Owsley County, Kentucky","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US21191","Pendleton County, Kentucky","6","12","0","20","0","20","0","20","0","20","0","20","4","7","0","20","2","9","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21193","Perry County, Kentucky","123","82","0","24","0","24","0","24","0","24","69","100","0","24","0","24","0","24","0","24","0","24","33","42","0","24","0","24","0","24","0","24","21","37",
