"GEO_ID","NAME","B19001C_001E","B19001C_001M","B19001C_002E","B19001C_002M","B19001C_003E","B19001C_003M","B19001C_004E","B19001C_004M","B19001C_005E","B19001C_005M","B19001C_006E","B19001C_006M","B19001C_007E","B19001C_007M","B19001C_008E","B19001C_008M","B19001C_009E","B19001C_009M","B19001C_010E","B19001C_010M","B19001C_011E","B19001C_011M","B19001C_012E","B19001C_012M","B19001C_013E","B19001C_013M","B19001C_014E","B19001C_014M","B19001C_015E","B19001C_015M","B19001C_016E","B19001C_016M","B19001C_017E","B19001C_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"0500000US18109","Morgan County, Indiana","9","12","0","30","0","30","0","30","3","7","0","30","0","30","0","30","0","30","0","30","0","30","0","30","6","10","0","30","0","30","0","30","0","30",
"0500000US18111","Newton County, Indiana","7","8","0","20","0","20","0","20","0","20","4","6","0","20","0","20","0","20","0","20","0","20","0","20","2","4","1","3","0","20","0","20","0","20",
"0500000US18113","Noble County, Indiana","9","9","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","2","3","0","27","7","8","0","27",
"0500000US18115","Ohio County, Indiana","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US18117","Orange County, Indiana","7","8","1","4","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","6","8",
"0500000US18119","Owen County, Indiana","8","12","0","24","0","24","0","24","0","24","0","24","0","24","0","24","8","12","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US18121","Parke County, Indiana","2","4","0","20","0","20","1","2","0","20","0","20","0","20","0","20","0","20","0","20","1","3","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US18123","Perry County, Indiana","6","7","0","20","0","20","4","6","0","20","0","20","2","4","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US18125","Pike County, Indiana","42","39","32","37","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","5","8","5","9","0","20","0","20","0","20","0","20","0","20",
"0500000US18127","Porter County, Indiana","94","55","30","31","0","30","0","30","2","5","3","5","13","18","0","30","0","30","3","7","0","30","0","30","0","30","14","25","11","14","18","23","0","30",
"0500000US18129","Posey County, Indiana","9","14","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","9","14","0","24","0","24",
"0500000US18131","Pulaski County, Indiana","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US18133","Putnam County, Indiana","9","13","0","27","0","27","0","27","0","27","5","11","0","27","0","27","0","27","0","27","1","2","1","3","2","6","0","27","0","27","0","27","0","27",
"0500000US18135","Randolph County, Indiana","21","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","2","4","0","24","19","23","0","24","0","24","0","24","0","24","0","24",
"0500000US18137","Ripley County, Indiana","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US18139","Rush County, Indiana","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US18141","St. Joseph County, Indiana","369","120","21","23","21","28","33","22","5","10","12","18","4","7","4","7","0","30","0","30","8","14","123","108","53","38","42","43","20","33","23","28","0","30",
"0500000US18143","Scott County, Indiana","16","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","16","24","0","24","0","24","0","24","0","24",
"0500000US18145","Shelby County, Indiana","21","37","0","27","0","27","0","27","0","27","0","27","0","27","0","27","21","37","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US18147","Spencer County, Indiana","14","24","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","14","24","0","20","0","20","0","20","0","20",
"0500000US18149","Starke County, Indiana","67","81","0","24","65","80","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","2","5","0","24",
"0500000US18151","Steuben County, Indiana","5","5","2","4","1","3","0","27","2","4","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US18153","Sullivan County, Indiana","4","9","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","4","9","0","24","0","24",
"0500000US18155","Switzerland County, Indiana","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US18157","Tippecanoe County, Indiana","145","86","34","33","17","20","1","2","4","6","7","12","6","9","0","30","5","8","16","21","39","61","0","30","0","30","10","11","0","30","6","9","0","30",
"0500000US18159","Tipton County, Indiana","5","7","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","5","7","0","20","0","20","0","20",
"0500000US18161","Union County, Indiana","8","13","0","18","0","18","0","18","0","18","0","18","0","18","8","13","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US18163","Vanderburgh County, Indiana","143","136","4","6","9","15","0","30","0","30","14","19","95","129","0","30","18","30","0","30","0","30","3","5","0","30","0","30","0","30","0","30","0","30",
"0500000US18165","Vermillion County, Indiana","28","21","0","20","0","20","4","5","0","20","0","20","0","20","0","20","3","5","0","20","11","17","0","20","4","6","6","10","0","20","0","20","0","20",
"0500000US18167","Vigo County, Indiana","61","62","4","8","0","30","0","30","0","30","0","30","4","9","6","9","0","30","13","24","31","49","0","30","0","30","0","30","0","30","0","30","3","6",
"0500000US18169","Wabash County, Indiana","21","24","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","2","4","0","27","19","23","0","27","0","27","0","27",
"0500000US18171","Warren County, Indiana","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US18173","Warrick County, Indiana","65","70","0","30","0","30","0","30","0","30","0","30","0","30","39","60","0","30","12","21","0","30","0","30","0","30","14","24","0","30","0","30","0","30",
"0500000US18175","Washington County, Indiana","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US18177","Wayne County, Indiana","54","58","1","3","0","30","0","30","0","30","0","30","0","30","0","30","0","30","29","44","1","2","21","42","0","30","2","4","0","30","0","30","0","30",
"0500000US18179","Wells County, Indiana","1","2","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","1","2","0","24","0","24","0","24",
"0500000US18181","White County, Indiana","25","30","0","24","0","24","0","24","0","24","0","24","1","4","0","24","0","24","0","24","0","24","0","24","0","24","0","24","24","30","0","24","0","24",
"0500000US18183","Whitley County, Indiana","13","14","0","27","0","27","0","27","6","10","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","7","10","0","27","0","27","0","27",
"0500000US19001","Adair County, Iowa","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US19003","Adams County, Iowa","6","7","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","6","7","0","10","0","10","0","10",
"0500000US19005","Allamakee County, Iowa","22","26","0","16","3","6","0","16","0","16","0","16","0","16","0","16","0","16","12","20","0","16","0","16","0","16","0","16","6","10","1","3","0","16",
"0500000US19007","Appanoose County, Iowa","7","13","0","16","0","16","0","16","0","16","0","16","0","16","7","13","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19009","Audubon County, Iowa","9","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","9","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US19011","Benton County, Iowa","10","11","0","19","0","19","0","19","0","19","2","4","0","19","0","19","0","19","0","19","0","19","0","19","7","10","1","3","0","19","0","19","0","19",
"0500000US19013","Black Hawk County, Iowa","197","93","6","11","0","24","0","24","0","24","0","24","0","24","0","24","0","24","59","83","18","21","1","3","26","29","81","70","0","24","1","2","5","8",
"0500000US19015","Boone County, Iowa","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US19017","Bremer County, Iowa","15","20","0","19","0","19","0","19","0","19","0","19","0","19","1","3","0","19","0","19","0","19","0","19","0","19","14","19","0","19","0","19","0","19",
"0500000US19019","Buchanan County, Iowa","9","8","0","19","0","19","2","4","0","19","0","19","0","19","0","19","3","5","0","19","0","19","0","19","0","19","2","3","2","4","0","19","0","19",
"0500000US19021","Buena Vista County, Iowa","14","23","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","3","4","11","24","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US19023","Butler County, Iowa","10","10","5","7","5","8","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19025","Calhoun County, Iowa","4","8","0","15","3","7","0","15","0","15","0","15","1","4","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US19027","Carroll County, Iowa","14","21","0","19","0","19","0","19","0","19","2","4","0","19","0","19","12","21","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US19029","Cass County, Iowa","15","22","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","15","22","0","16","0","16","0","16","0","16","0","16",
"0500000US19031","Cedar County, Iowa","14","18","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","14","18","0","16","0","16","0","16","0","16",
"0500000US19033","Cerro Gordo County, Iowa","44","33","0","22","0","22","0","22","5","11","29","33","9","15","0","22","0","22","0","22","0","22","0","22","1","2","0","22","0","22","0","22","0","22",
"0500000US19035","Cherokee County, Iowa","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19037","Chickasaw County, Iowa","9","13","9","13","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19039","Clarke County, Iowa","5","8","2","6","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3","6","0","15","0","15","0","15",
"0500000US19041","Clay County, Iowa","66","80","0","16","0","16","0","16","0","16","1","3","0","16","0","16","63","82","0","16","0","16","2","4","0","16","0","16","0","16","0","16","0","16",
"0500000US19043","Clayton County, Iowa","2","3","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","2","3","0","16",
"0500000US19045","Clinton County, Iowa","23","29","0","22","0","22","1","3","0","22","0","22","0","22","0","22","0","22","0","22","0","22","1","2","21","29","0","22","0","22","0","22","0","22",
"0500000US19047","Crawford County, Iowa","29","23","2","4","4","6","0","16","0","16","0","16","0","16","0","16","15","20","0","16","0","16","0","16","0","16","0","16","0","16","8","13","0","16",
"0500000US19049","Dallas County, Iowa","45","55","0","24","1","3","0","24","15","28","0","24","0","24","0","24","0","24","0","24","29","46","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US19051","Davis County, Iowa","4","7","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4","7","0","15","0","15","0","15",
"0500000US19053","Decatur County, Iowa","22","21","0","15","0","15","0","15","0","15","0","15","20","21","0","15","0","15","0","15","0","15","2","4","0","15","0","15","0","15","0","15","0","15",
"0500000US19055","Delaware County, Iowa","17","23","0","16","0","16","0","16","17","23","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19057","Des Moines County, Iowa","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US19059","Dickinson County, Iowa","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19061","Dubuque County, Iowa","8","15","0","24","0","24","6","13","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","2","7","0","24","0","24",
"0500000US19063","Emmet County, Iowa","4","6","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4","6","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US19065","Fayette County, Iowa","10","13","0","16","2","6","6","11","0","16","0","16","0","16","0","16","0","16","0","16","2","3","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19067","Floyd County, Iowa","2","3","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","2","3","0","16","0","16",
"0500000US19069","Franklin County, Iowa","23","30","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","9","15","2","5","12","23","0","15","0","15","0","15",
"0500000US19071","Fremont County, Iowa","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US19073","Greene County, Iowa","3","4","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3","4","0","15","0","15","0","15",
"0500000US19075","Grundy County, Iowa","3","6","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","3","6","0","16","0","16","0","16","0","16",
"0500000US19077","Guthrie County, Iowa","10","9","0","16","0","16","0","16","0","16","0","16","0","16","0","16","1","2","0","16","1","2","0","16","1","2","7","8","0","16","0","16","0","16",
"0500000US19079","Hamilton County, Iowa","17","17","7","12","1","4","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","9","12","0","16","0","16",
"0500000US19081","Hancock County, Iowa","12","16","12","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19083","Hardin County, Iowa","21","26","0","16","0","16","0","16","0","16","0","16","0","16","4","6","15","24","0","16","2","5","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19085","Harrison County, Iowa","1","3","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","1","3","0","16","0","16","0","16","0","16","0","16",
"0500000US19087","Henry County, Iowa","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US19089","Howard County, Iowa","5","9","0","15","0","15","0","15","0","15","0","15","0","15","5","9","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US19091","Humboldt County, Iowa","3","4","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3","4","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US19093","Ida County, Iowa","1","4","0","15","0","15","0","15","0","15","0","15","1","4","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US19095","Iowa County, Iowa","11","13","11","13","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19097","Jackson County, Iowa","38","43","1","2","37","43","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19099","Jasper County, Iowa","4","8","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","4","8","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US19101","Jefferson County, Iowa","16","26","0","16","0","16","0","16","0","16","0","16","0","16","0","16","16","26","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19103","Johnson County, Iowa","90","67","0","24","23","43","0","24","6","11","8","13","18","29","0","24","18","25","0","24","13","24","0","24","4","7","0","24","0","24","0","24","0","24",
"0500000US19105","Jones County, Iowa","3","5","0","19","3","5","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US19107","Keokuk County, Iowa","1","4","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1","4","0","15","0","15","0","15",
"0500000US19109","Kossuth County, Iowa","9","16","9","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19111","Lee County, Iowa","4","6","0","22","0","22","0","22","0","22","0","22","0","22","4","6","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US19113","Linn County, Iowa","183","105","4","7","0","24","0","24","2","4","2","4","0","24","73","82","29","41","11","19","0","24","0","24","18","15","19","22","10","14","0","24","15","22",
"0500000US19115","Louisa County, Iowa","8","11","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","8","11","0","16","0","16","0","16",
"0500000US19117","Lucas County, Iowa","1","2","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1","2","0","15","0","15","0","15","0","15","0","15",
"0500000US19119","Lyon County, Iowa","4","5","0","16","0","16","0","16","2","4","0","16","0","16","0","16","0","16","0","16","0","16","2","3","0","16","0","16","0","16","0","16","0","16",
"0500000US19121","Madison County, Iowa","14","26","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","14","26","0","16","0","16","0","16","0","16","0","16",
"0500000US19123","Mahaska County, Iowa","8","10","0","19","0","19","0","19","0","19","7","9","0","19","0","19","0","19","0","19","0","19","0","19","0","19","1","2","0","19","0","19","0","19",
"0500000US19125","Marion County, Iowa","4","8","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","4","8","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US19127","Marshall County, Iowa","106","77","0","22","0","22","0","22","0","22","0","22","10","15","19","29","0","22","18","20","7","10","0","22","8","11","13","21","31","56","0","22","0","22",
"0500000US19129","Mills County, Iowa","18","18","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","10","13","0","16","0","16","0","16","0","16","8","14","0","16",
"0500000US19131","Mitchell County, Iowa","16","21","6","10","0","16","0","16","0","16","0","16","0","16","5","8","0","16","0","16","0","16","5","11","0","16","0","16","0","16","0","16","0","16",
"0500000US19133","Monona County, Iowa","28","31","5","13","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","23","30","0","15",
"0500000US19135","Monroe County, Iowa","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US19137","Montgomery County, Iowa","17","15","0","16","15","16","0","16","0","16","1","3","0","16","0","16","1","9","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19139","Muscatine County, Iowa","40","39","0","22","0","22","0","22","0","22","0","22","0","22","0","22","3","3","0","22","0","22","2","4","31","37","0","22","4","9","0","22","0","22",
"0500000US19141","O'Brien County, Iowa","32","33","0","16","0","16","0","16","18","23","0","16","0","16","1","3","0","16","2","5","0","16","0","16","0","16","0","16","0","16","11","25","0","16",
"0500000US19143","Osceola County, Iowa","6","10","0","15","0","15","0","15","0","15","0","15","0","15","1","2","0","15","0","15","0","15","0","15","0","15","0","15","0","15","5","9","0","15",
"0500000US19145","Page County, Iowa","1","2","0","16","0","16","0","16","0","16","0","16","1","2","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19147","Palo Alto County, Iowa","4","7","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4","7","0","15","0","15","0","15","0","15","0","15",
"0500000US19149","Plymouth County, Iowa","14","13","0","19","0","19","0","19","0","19","0","19","0","19","0","19","5","9","0","19","0","19","0","19","1","2","4","6","1","6","0","19","3","6",
"0500000US19151","Pocahontas County, Iowa","5","7","5","7","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US19153","Polk County, Iowa","497","152","0","24","0","24","9","13","89","62","27","29","5","6","0","24","11","12","18","23","19","29","113","104","90","75","9","14","5","9","11","13","91","63",
"0500000US19155","Pottawattamie County, Iowa","112","78","2","6","4","6","0","24","0","24","31","55","0","24","0","24","0","24","5","8","5","6","27","39","28","30","5","8","0","24","5","9","0","24",
"0500000US19157","Poweshiek County, Iowa","6","9","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","4","8","0","16","2","3","0","16","0","16","0","16","0","16",
"0500000US19159","Ringgold County, Iowa","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US19161","Sac County, Iowa","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US19163","Scott County, Iowa","159","68","17","20","6","9","0","24","4","10","10","15","0","24","8","14","0","24","22","28","21","30","0","24","35","39","11","16","8","6","7","12","10","12",
"0500000US19165","Shelby County, Iowa","11","38","0","16","0","16","0","16","0","16","0","16","0","16","0","16","11","38","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19167","Sioux County, Iowa","57","44","0","22","0","22","0","22","0","22","19","29","0","22","1","3","0","22","0","22","0","22","6","13","0","22","23","31","0","22","8","11","0","22",
"0500000US19169","Story County, Iowa","174","79","0","24","19","23","12","15","11","18","13","17","10","14","0","24","0","24","0","24","34","35","59","55","0","24","0","24","0","24","5","10","11","13",
"0500000US19171","Tama County, Iowa","364","54","36","27","13","10","8","7","23","16","21","16","19","12","28","19","21","17","7","9","23","18","43","19","53","28","31","17","13","9","23","22","2","5",
"0500000US19173","Taylor County, Iowa","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US19175","Union County, Iowa","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19177","Van Buren County, Iowa","1","2","0","15","1","2","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US19179","Wapello County, Iowa","45","41","0","22","6","11","0","22","0","22","0","22","0","22","0","22","0","22","0","22","10","15","0","22","0","22","0","22","0","22","29","38","0","22",
"0500000US19181","Warren County, Iowa","43","44","2","4","0","24","0","24","0","24","5","10","0","24","0","24","0","24","0","24","34","44","1","3","0","24","1","5","0","24","0","24","0","24",
"0500000US19183","Washington County, Iowa","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US19185","Wayne County, Iowa","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US19187","Webster County, Iowa","26","29","1","2","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","5","6","0","22","18","27","2","4","0","22","0","22","0","22",
"0500000US19189","Winnebago County, Iowa","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US19191","Winneshiek County, Iowa","15","22","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","15","22",
"0500000US19193","Woodbury County, Iowa","589","122","124","86","68","49","87","43","41","38","31","31","0","24","46","41","8","11","15","26","27","27","7","10","18","23","78","65","29","40","10","16","0","24",
"0500000US19195","Worth County, Iowa","1","2","0","15","0","15","0","15","0","15","0","15","0","15","1","2","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US19197","Wright County, Iowa","28","27","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","14","22","7","11","7","11","0","16","0","16","0","16",
"0500000US20001","Allen County, Kansas","18","13","8","10","0","18","0","18","2","4","0","18","3","4","0","18","0","18","0","18","1","2","3","5","1","2","0","18","0","18","0","18","0","18",
"0500000US20003","Anderson County, Kansas","13","18","0","16","2","5","0","16","0","16","0","16","11","17","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20005","Atchison County, Kansas","20","24","9","14","0","18","0","18","0","18","0","18","3","4","0","18","0","18","0","18","8","14","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US20007","Barber County, Kansas","22","18","10","9","0","11","0","11","0","11","0","11","3","5","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","0","11","1","3",
"0500000US20009","Barton County, Kansas","110","83","0","21","0","21","7","12","0","21","0","21","0","21","0","21","0","21","0","21","0","21","96","81","4","8","0","21","3","5","0","21","0","21",
"0500000US20011","Bourbon County, Kansas","3","5","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","1","3","0","18","2","3","0","18","0","18","0","18","0","18",
"0500000US20013","Brown County, Kansas","240","36","31","18","24","14","7","7","22","13","3","4","23","14","3","4","15","17","9","11","17","12","49","16","16","10","16","11","2","3","1","2","2","4",
"0500000US20015","Butler County, Kansas","158","81","17","24","0","27","0","27","0","27","0","27","0","27","23","21","4","8","0","27","8","12","91","73","3","5","9","9","2","4","0","27","1","2",
"0500000US20017","Chase County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20019","Chautauqua County, Kansas","39","22","0","11","1","2","3","4","0","11","0","11","0","11","0","11","2","6","0","11","0","11","16","16","9","11","2","4","0","11","6","10","0","11",
