"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Male:","Margin of Error!!Total:!!Male:","Estimate!!Total:!!Male:!!Under 5 years","Margin of Error!!Total:!!Male:!!Under 5 years","Estimate!!Total:!!Male:!!5 to 9 years","Margin of Error!!Total:!!Male:!!5 to 9 years","Estimate!!Total:!!Male:!!10 to 14 years","Margin of Error!!Total:!!Male:!!10 to 14 years","Estimate!!Total:!!Male:!!15 to 17 years","Margin of Error!!Total:!!Male:!!15 to 17 years","Estimate!!Total:!!Male:!!18 and 19 years","Margin of Error!!Total:!!Male:!!18 and 19 years","Estimate!!Total:!!Male:!!20 to 24 years","Margin of Error!!Total:!!Male:!!20 to 24 years","Estimate!!Total:!!Male:!!25 to 29 years","Margin of Error!!Total:!!Male:!!25 to 29 years","Estimate!!Total:!!Male:!!30 to 34 years","Margin of Error!!Total:!!Male:!!30 to 34 years","Estimate!!Total:!!Male:!!35 to 44 years","Margin of Error!!Total:!!Male:!!35 to 44 years","Estimate!!Total:!!Male:!!45 to 54 years","Margin of Error!!Total:!!Male:!!45 to 54 years","Estimate!!Total:!!Male:!!55 to 64 years","Margin of Error!!Total:!!Male:!!55 to 64 years","Estimate!!Total:!!Male:!!65 to 74 years","Margin of Error!!Total:!!Male:!!65 to 74 years","Estimate!!Total:!!Male:!!75 to 84 years","Margin of Error!!Total:!!Male:!!75 to 84 years","Estimate!!Total:!!Male:!!85 years and over","Margin of Error!!Total:!!Male:!!85 years and over","Estimate!!Total:!!Female:","Margin of Error!!Total:!!Female:","Estimate!!Total:!!Female:!!Under 5 years","Margin of Error!!Total:!!Female:!!Under 5 years","Estimate!!Total:!!Female:!!5 to 9 years","Margin of Error!!Total:!!Female:!!5 to 9 years","Estimate!!Total:!!Female:!!10 to 14 years","Margin of Error!!Total:!!Female:!!10 to 14 years","Estimate!!Total:!!Female:!!15 to 17 years","Margin of Error!!Total:!!Female:!!15 to 17 years","Estimate!!Total:!!Female:!!18 and 19 years","Margin of Error!!Total:!!Female:!!18 and 19 years","Estimate!!Total:!!Female:!!20 to 24 years","Margin of Error!!Total:!!Female:!!20 to 24 years","Estimate!!Total:!!Female:!!25 to 29 years","Margin of Error!!Total:!!Female:!!25 to 29 years","Estimate!!Total:!!Female:!!30 to 34 years","Margin of Error!!Total:!!Female:!!30 to 34 years","Estimate!!Total:!!Female:!!35 to 44 years","Margin of Error!!Total:!!Female:!!35 to 44 years","Estimate!!Total:!!Female:!!45 to 54 years","Margin of Error!!Total:!!Female:!!45 to 54 years","Estimate!!Total:!!Female:!!55 to 64 years","Margin of Error!!Total:!!Female:!!55 to 64 years","Estimate!!Total:!!Female:!!65 to 74 years","Margin of Error!!Total:!!Female:!!65 to 74 years","Estimate!!Total:!!Female:!!75 to 84 years","Margin of Error!!Total:!!Female:!!75 to 84 years","Estimate!!Total:!!Female:!!85 years and over","Margin of Error!!Total:!!Female:!!85 years and over",
"0500000US26129","Ogemaw County, Michigan","4","5","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","4","5","0","20","0","20","0","20","4","5","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US26131","Ontonagon County, Michigan","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US26133","Osceola County, Michigan","1","2","1","2","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","1","2","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US26135","Oscoda County, Michigan","10","13","10","13","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","10","13","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US26137","Otsego County, Michigan","2","3","2","3","0","20","0","20","2","3","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US26139","Ottawa County, Michigan","31","34","11","19","3","16","0","26","0","26","0","26","0","26","8","12","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","20","24","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","20","24","0","26","0","26","0","26","0","26","0","26",
"0500000US26141","Presque Isle County, Michigan","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US26143","Roscommon County, Michigan","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US26145","Saginaw County, Michigan","73","104","65","104","0","26","0","26","0","26","65","104","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","8","12","0","26","0","26","0","26","0","26","5","11","0","26","0","26","0","26","0","26","0","26","3","5","0","26","0","26","0","26",
"0500000US26147","St. Clair County, Michigan","7","8","4","7","0","26","0","26","0","26","0","26","0","26","0","26","4","7","0","26","0","26","0","26","0","26","0","26","0","26","0","26","3","5","0","26","0","26","0","26","0","26","0","26","0","26","0","26","3","5","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US26149","St. Joseph County, Michigan","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US26151","Sanilac County, Michigan","7","12","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","7","12","0","23","0","23","0","23","0","23","0","23","0","23","0","23","7","12","0","23","0","23","0","23","0","23","0","23","0","23",
"0500000US26153","Schoolcraft County, Michigan","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US26155","Shiawassee County, Michigan","30","49","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","30","49","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","30","49","0","26","0","26","0","26","0","26",
"0500000US26157","Tuscola County, Michigan","10","11","2","4","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","2","4","0","26","0","26","0","26","8","8","4","5","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","4","6","0","26","0","26","0","26",
"0500000US26159","Van Buren County, Michigan","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US26161","Washtenaw County, Michigan","112","102","30","27","0","26","0","26","0","26","0","26","0","26","10","17","0","26","11","17","0","26","0","26","9","13","0","26","0","26","0","26","82","97","0","26","0","26","55","66","0","26","0","26","0","26","0","26","0","26","27","32","0","26","0","26","0","26","0","26","0","26",
"0500000US26163","Wayne County, Michigan","299","146","190","141","0","26","49","69","0","26","0","26","0","26","0","26","0","26","52","41","37","41","37","60","4","6","0","26","11","12","0","26","109","62","0","26","71","43","0","26","0","26","0","26","0","26","0","26","3","6","0","26","26","39","4","8","2","3","0","26","3","6",
"0500000US26165","Wexford County, Michigan","11","12","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","11","12","0","23","5","6","0","23","0","23","0","23","0","23","0","23","3","5","0","23","3","5","0","23","0","23","0","23","0","23",
"0500000US27001","Aitkin County, Minnesota","3","4","3","4","1","4","0","15","0","15","0","15","0","15","0","15","2","3","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27003","Anoka County, Minnesota","59","48","42","45","0","22","12","19","0","22","0","22","0","22","0","22","0","22","10","21","10","15","0","22","0","22","10","18","0","22","0","22","17","17","0","22","0","22","5","11","0","22","0","22","0","22","0","22","5","11","0","22","0","22","7","15","0","22","0","22","0","22",
"0500000US27005","Becker County, Minnesota","2","3","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","2","3","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","2","3","0","20","0","20","0","20","0","20","0","20",
"0500000US27007","Beltrami County, Minnesota","36","46","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","36","46","0","20","0","20","0","20","0","20","0","20","11","21","0","20","0","20","25","41","0","20","0","20","0","20","0","20","0","20",
"0500000US27009","Benton County, Minnesota","8","9","4","6","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","4","6","0","20","0","20","0","20","0","20","4","7","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","4","7","0","20","0","20","0","20",
"0500000US27011","Big Stone County, Minnesota","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27013","Blue Earth County, Minnesota","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US27015","Brown County, Minnesota","2","3","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","2","3","0","17","0","17","0","17","0","17","0","17","1","2","0","17","0","17","0","17","1","2","0","17","0","17","0","17","0","17",
"0500000US27017","Carlton County, Minnesota","1","2","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","1","2","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","1","2","0","20","0","20","0","20",
"0500000US27019","Carver County, Minnesota","14","14","13","14","0","22","0","22","0","22","0","22","0","22","0","22","10","14","0","22","0","22","3","5","0","22","0","22","0","22","0","22","1","2","0","22","0","22","0","22","0","22","0","22","0","22","1","2","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US27021","Cass County, Minnesota","26","32","13","15","0","20","0","20","4","5","0","20","0","20","9","14","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","13","19","0","20","8","12","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","5","7","0","20","0","20","0","20",
"0500000US27023","Chippewa County, Minnesota","208","15","106","14","16","7","19","13","5","8","0","15","0","15","4","6","10","5","25","14","22","15","0","15","5","9","0","15","0","15","0","15","102","14","20","8","7","7","5","6","0","15","0","15","9","6","17","9","19","9","10","13","6","6","9","10","0","15","0","15","0","15",
"0500000US27025","Chisago County, Minnesota","17","22","6","10","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","6","10","0","22","0","22","0","22","0","22","11","20","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","11","20","0","22","0","22",
"0500000US27027","Clay County, Minnesota","176","131","36","27","0","22","2","3","0","22","0","22","0","22","24","27","0","22","0","22","0","22","0","22","10","15","0","22","0","22","0","22","140","127","0","22","9","18","0","22","0","22","0","22","0","22","0","22","0","22","0","22","131","124","0","22","0","22","0","22","0","22",
"0500000US27029","Clearwater County, Minnesota","4","4","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","4","4","0","13","0","13","0","13","0","13","0","13","0","13","0","13","2","2","2","2","0","13","0","13","0","13","0","13","0","13",
"0500000US27031","Cook County, Minnesota","3","6","3","6","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","3","6","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27033","Cottonwood County, Minnesota","97","67","55","37","2","3","0","15","0","15","5","10","0","15","13","15","0","15","0","15","35","24","0","15","0","15","0","15","0","15","0","15","42","35","0","15","0","15","18","20","0","15","0","15","0","15","0","15","0","15","10","14","14","17","0","15","0","15","0","15","0","15",
"0500000US27035","Crow Wing County, Minnesota","5","6","2","4","0","22","0","22","2","4","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","3","4","0","22","3","4","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US27037","Dakota County, Minnesota","101","72","58","49","0","22","21","32","6","7","0","22","0","22","0","22","0","22","0","22","0","22","24","36","0","22","0","22","0","22","7","13","43","38","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","11","17","32","32","0","22","0","22","0","22","0","22",
"0500000US27039","Dodge County, Minnesota","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US27041","Douglas County, Minnesota","69","72","67","69","0","20","0","20","0","20","0","20","0","20","0","20","29","33","0","20","0","20","0","20","0","20","0","20","38","44","0","20","2","3","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","2","3","0","20","0","20","0","20",
"0500000US27043","Faribault County, Minnesota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27045","Fillmore County, Minnesota","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US27047","Freeborn County, Minnesota","70","79","45","59","0","20","0","20","0","20","26","37","0","20","0","20","0","20","0","20","0","20","15","22","4","10","0","20","0","20","0","20","25","30","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","10","16","0","20","0","20","0","20","15","25",
"0500000US27049","Goodhue County, Minnesota","17","35","17","35","17","35","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US27051","Grant County, Minnesota","2","2","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","2","2","0","13","0","13","2","2","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27053","Hennepin County, Minnesota","304","111","209","100","9","18","4","9","5","12","0","22","10","18","18","22","124","97","24","33","0","22","2","7","12","20","1","2","0","22","0","22","95","50","0","22","9","18","5","10","0","22","0","22","23","28","9","15","12","14","3","8","0","22","28","29","6","9","0","22","0","22",
"0500000US27055","Houston County, Minnesota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27057","Hubbard County, Minnesota","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US27059","Isanti County, Minnesota","4","7","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","4","7","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","4","7","0","20","0","20","0","20","0","20",
"0500000US27061","Itasca County, Minnesota","26","27","24","26","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","4","5","20","25","0","20","0","20","2","4","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","2","4","0","20",
"0500000US27063","Jackson County, Minnesota","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27065","Kanabec County, Minnesota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27067","Kandiyohi County, Minnesota","78","108","46","68","21","36","9","14","0","20","0","20","0","20","0","20","0","20","16","22","0","20","0","20","0","20","0","20","0","20","0","20","32","42","0","20","16","21","0","20","0","20","0","20","0","20","0","20","16","25","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US27069","Kittson County, Minnesota","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US27071","Koochiching County, Minnesota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27073","Lac qui Parle County, Minnesota","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27075","Lake County, Minnesota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27077","Lake of the Woods County, Minnesota","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US27079","Le Sueur County, Minnesota","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US27081","Lincoln County, Minnesota","4","5","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","4","5","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","4","5","0","13","0","13",
"0500000US27083","Lyon County, Minnesota","3","5","3","5","0","17","0","17","0","17","0","17","3","5","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US27085","McLeod County, Minnesota","17","18","17","18","0","20","3","5","0","20","0","20","0","20","0","20","14","18","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US27087","Mahnomen County, Minnesota","2","4","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","2","4","0","13","0","13","0","13","0","13","0","13","0","13","0","13","2","4","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27089","Marshall County, Minnesota","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27091","Martin County, Minnesota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27093","Meeker County, Minnesota","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US27095","Mille Lacs County, Minnesota","25","18","21","17","0","17","0","17","0","17","0","17","0","17","0","17","9","11","0","17","0","17","12","15","0","17","0","17","0","17","0","17","4","5","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","4","5","0","17","0","17","0","17",
"0500000US27097","Morrison County, Minnesota","1","3","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","1","3","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","1","3","0","20","0","20","0","20",
"0500000US27099","Mower County, Minnesota","170","116","115","80","0","20","0","20","61","44","31","22","0","20","0","20","0","20","0","20","23","15","0","20","0","20","0","20","0","20","0","20","55","36","31","22","0","20","0","20","0","20","0","20","1","4","0","20","0","20","23","15","0","20","0","20","0","20","0","20","0","20",
"0500000US27101","Murray County, Minnesota","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27103","Nicollet County, Minnesota","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US27105","Nobles County, Minnesota","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US27107","Norman County, Minnesota","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27109","Olmsted County, Minnesota","116","120","116","120","0","22","0","22","0","22","0","22","0","22","76","109","0","22","0","22","0","22","0","22","40","44","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US27111","Otter Tail County, Minnesota","19","27","19","27","0","22","0","22","0","22","0","22","0","22","0","22","0","22","4","9","0","22","15","25","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US27113","Pennington County, Minnesota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27115","Pine County, Minnesota","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US27117","Pipestone County, Minnesota","37","26","37","26","0","13","0","13","0","13","0","13","0","13","0","13","37","26","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27119","Polk County, Minnesota","4","9","4","9","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","4","9","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US27121","Pope County, Minnesota","4","5","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4","5","0","15","0","15","0","15","0","15","0","15","4","5","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27123","Ramsey County, Minnesota","145","81","93","76","0","22","0","22","26","65","0","22","2","4","11","17","8","14","20","36","0","22","0","22","12","15","0","22","0","22","14","22","52","34","0","22","0","22","0","22","0","22","0","22","0","22","16","20","0","22","0","22","9","16","13","16","14","21","0","22","0","22",
"0500000US27125","Red Lake County, Minnesota","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
